バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
RESIDENT,Next Level,DRUM & BASS,Maozon,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1994,914,166,13,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-06 15:18
RESIDENT,No Border,TRANCE,BEMANI Sound Team "dj TAKA" feat.Sana,16,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,12,2633,1076,481,127,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-02 22:17
RESIDENT,ONE AND ONLY,RAVE IN THE GAME,Yuta Imai,22,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2367,960,447,63,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-15 15:54
RESIDENT,Ou Legends,TOHOKU NEURO DENSETSU,かめりあ,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2281,941,399,171,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-01 15:30
RESIDENT,OVER VOLTAGE,HARDSTYLE,Yuta Imai,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2148,913,322,47,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-11 20:47
RESIDENT,Peaktime Booster,RAPCORE,らっぷびと Prod. by RoughSketch & NUE,14,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2242,909,424,95,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-19 23:37
RESIDENT,Peng-Ging Sky High!!,HARD ELECTRIC POP,moimoi + BEMANI Sound Team "S-C-U",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2351,1059,233,11,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-12-23 12:15
RESIDENT,Perfect Plan,CRIME JAZZ BROKEN BEATS,Dirty Androids,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2115,925,265,36,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-05-25 20:35
RESIDENT,Programmed Genom,PSYCHEDELIC TRANCE,kors k,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1851,798,255,24,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-13 11:12
RESIDENT,Red Soul,HARDCORE,RoughSketch,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1580,696,188,11,CLEAR,AA,11,2127,857,413,49,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 13:08
RESIDENT,Rewind Time,GLITCH HOP,Dazsta,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,1924,816,292,39,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-10 16:23
RESIDENT,RINNE,SYMPHONIC SAVIOR,GeMiNioN,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2320,956,408,247,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-10 23:12
RESIDENT,Ruler or Loser,DRUM & BASS,Maozon feat. Nadia,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,8,0,0,0,---,CLEAR,---,11,2121,890,341,44,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-17 16:58
RESIDENT,Seraph,UNSUNG SHADOWS,satella feat.棗いつき,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2192,1014,164,38,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-26 11:03
RESIDENT,Shadow World,STYLISH CONTEMPORARY,BEMANI Sound Team "HuΣeR × 猫叉Master" feat.Emi Evans,6,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2330,1062,206,32,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-10 22:05
RESIDENT,Shamshir,G-HOUSE,Blacklolita,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1811,744,323,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-03 21:47
RESIDENT,Somnidiscotheque,SUBCONSCIOUS FRAGMENT,夢路 歩,33,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2029,798,433,278,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-09 15:34
RESIDENT,STAR BEAT,COLOUR BASS,MK,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2128,961,206,38,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-10 16:06
RESIDENT,STRAIGHT TO THE STARS,COLOUR BASS BREAKS,BEMANI Sound Team "Expander" feat. Starbitz,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2224,962,300,33,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-03 21:59
RESIDENT,Stylus,STYLISH ELECTRO,BEMANI Sound Team "HuΣeR",26,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2438,1009,420,130,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 13:27
RESIDENT,Summerblue,GAME MUSIC,Toby Fox & Camellia,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2085,919,247,18,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-06 16:26
RESIDENT,Sunny Day Vibes,FUTURE CORE,Mameyudoufu,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2172,1012,148,31,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-08-14 15:43
RESIDENT,Super Freak,HARDCORE,Hommarju,17,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2593,1086,421,130,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-07 15:08
RESIDENT,suspicions,JAZZ CORE,BEMANI Sound Team "猫叉Master VS dj TAKA",7,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1864,804,256,40,CLEAR,A,12,2195,874,447,263,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-10 23:22
RESIDENT,Swing My Wonderland,ULTRA JAZZFUNKTION,lapix,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2410,1071,268,44,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-18 22:10
RESIDENT,TECHNOPHOBIA,TECH/ELECTRO,BEMANI Sound Team "HuΣeR",33,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,12,2066,842,382,100,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-07 22:55
RESIDENT,The Clown of 24stairs,DISSOCIATIVE IDENTITY DISORDER,Yu_Asahina,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1737,741,255,24,HARD CLEAR,A,12,2256,916,424,222,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-07-23 20:01
RESIDENT,THE TIME MACHINE,HARDWAVE/STYLE,Yuta Imai,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2003,843,317,35,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-03 21:33
RESIDENT,VOID,EXTREME EXPERIMENTAL,BEMANI Sound Team "Darker Vs. JUSTICE",8,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1555,675,205,33,CLEAR,AA,12,1993,791,411,248,FAILED,B,0,0,0,0,---,NO PLAY,---,2024-12-09 23:02
RESIDENT,VOLAQUAS,EMPYREAL HYDRO ARTCORE,BEMANI Sound Team "DJ TOTTO VS 兎々",21,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2808,1169,470,159,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-12 20:35
RESIDENT,VOLCANIC BIGBEAT,TECH-BIGBEAT,DJ Mass MAD Izm*,7,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2200,922,356,39,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-03 22:14
RESIDENT,wanna be a "BAD GIRL" feat. Nana Takahashi,FUNK POP,Nhato,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
RESIDENT,With You,DANCE,BANVOX,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1952,828,296,45,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-11 10:06
RESIDENT,Xerulean,HAPPY HARDCORE,BEMANI Sound Team "ZAQUVA",22,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1739,763,213,15,CLEAR,AA,12,2277,940,397,245,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-03 23:02
RESIDENT,ZENITH,ARCADE CORE,Ashrount vs polysha,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2366,1016,334,46,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-17 17:38
RESIDENT,≡+≡,NIGHTCORE,Ryu☆,7,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,11,2669,1206,257,43,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-25 19:02
RESIDENT,■□模様,ALTERNATIVE SHIBUYA E-POP,BEMANI Sound Team "PHQUASE" feat.紫崎 雪,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2348,1044,260,22,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-10 16:50
RESIDENT,《ORDERBREAKER》,GODSPEED,Blacklolita,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2060,890,280,34,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-17 17:04
RESIDENT,あるビー！ feat.ころねぽち,ピコピコ電波ソング,ヒゲドライバー,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2285,979,327,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2024-11-08 21:15
RESIDENT,おとせサンダー,J-ROCK,ぼっちぼろまる,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
RESIDENT,きゅんです。,ROCK,Pizuya's Cell,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2077,941,195,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-06 19:41
RESIDENT,ぞうしょく！？マイデンティティ,バーチャルマルチコア,DJ SHARPNEL feat. みらい,10,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2520,1053,414,108,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-28 11:27
RESIDENT,ちょえちょえまぎか,ROCK,Pizuya's Cell,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,11,2418,1063,292,33,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-12-30 12:50
RESIDENT,サヨナラ・ヘヴン-Celtic Chip Dance Mix-,BEMANI 8BIT COLLECTION,しのりゅー,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2074,903,268,40,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-01-18 10:50
RESIDENT,チェイスチェイスジョーカーズのうた (オニスタイルリミックス),ウラシュダイカ,ちよこ & 一ノ瀬 月琉 Prod. by RoughSketch & NUE,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2467,1147,173,23,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-07-17 17:16
RESIDENT,パーフェクトイーター,ROCK,BEMANI Sound Team "PON" feat.かなたん,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2262,948,366,57,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-03 09:14
RESIDENT,マツケンサンバII,IIDX EDITION,Remixed by Ryu☆ feat. BEMANI Sound Team "ショッチョー" ＆ イオシスコーラス隊,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2475,1106,263,37,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-25 19:33
RESIDENT,儚キ戀ノ幻想譚,和風歌謡硬核音楽,まろん feat. あやぽんず＊ (森羅万象),14,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,12,2447,1013,421,161,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-09-03 21:35
RESIDENT,少年リップルズ,EMOCTRO,常盤ゆう,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2242,1016,210,12,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-18 21:27
RESIDENT,恋愛＝精度×認識力,HARDCORE×ソフラン×変拍子×萌え,立秋 vs. BEMANI Sound Team "L.E.D.-G" feat.ちょこ＆ななひら,13,0,0,0,0,---,NO PLAY,---,7,1375,627,121,37,ASSIST CLEAR,AA,10,1972,883,206,31,CLEAR,AA,12,2435,1024,387,111,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-27 15:22
RESIDENT,惑星☆ロリポップ,ANIMTRIBE POP,SOUND HOLIC feat. Nana Takahashi,5,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2480,1132,216,50,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-30 10:03
RESIDENT,新時代,IIDX EDITION,Remixed by Nhato feat. 花たん,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2088,962,164,10,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-07-18 21:14
RESIDENT,昏き甲鉄のヴェルガ,FANTASIA,arcane feat.rionos,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2200,1017,166,23,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-07-17 16:52
RESIDENT,月と夢の跡 ft. マナ,J METAL×DANCE POP,Xceon,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2077,909,259,21,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-03 22:32
RESIDENT,栄冠のカンパネラ,TRIUMPHAL MARCH,OSTER project,42,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2003,889,225,31,CLEAR,AA,12,2774,1187,400,165,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-09 14:51
RESIDENT,楽園追放,ALTERNATIVE,中山真斗 feat. CHAN,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,1869,771,327,34,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-01-18 19:48
RESIDENT,湘南ロンリーMIDNIGHT RAIN,歌謡ニューウェーブ,Nana Takahashi & BEMANI Sound Team "T.Kakuta",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2339,1085,169,19,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-05-19 14:24
RESIDENT,生きるよすが,J-POP,月詠み,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2203,977,249,22,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-17 16:46
RESIDENT,異心前進♪ぴょんぴょんぴょん,EUROBEAT,天土,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2201,1000,201,11,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-11 20:06
RESIDENT,真夜中のバベル,HOUSE,Len,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,CLEAR,---,7,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
RESIDENT,神っぽいな,IIDX EDITION,Remixed by uno(IOSYS) & NUE feat. Chiyoko,6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,1772,759,254,22,HARD CLEAR,AA,12,2153,859,435,92,EASY CLEAR,A,2025-07-21 13:35
RESIDENT,神のシナリオ,MELODIC DUBSTEP,AJURIKA,21,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2397,1033,331,133,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 13:11
RESIDENT,罪過の聖堂,PIANO CONCERTO,OSTER project,7,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,1006,421,164,26,CLEAR,A,11,1126,451,224,183,FAILED,C,0,0,0,0,---,NO PLAY,---,2025-05-25 10:16
RESIDENT,輪廻の鴉,SPIRITUAL CORE,BEMANI Sound Team "dj TAKA",2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2288,996,296,20,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-18 21:40
RESIDENT,雨のちパノラマセカイ,SUNNY SKY,BEMANI Sound Team "劇団レコード" feat.NU-KO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
RESIDENT,響花水月,HEROIC DRUM & BASS,xi feat. Risa Yuzuki,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2499,1098,303,37,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-30 10:08
EPOLIS,20XX,CYBER BREAKCORE,COR!S,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2064,888,288,55,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-31 10:46
EPOLIS,ACT0,NEOTRANCE CORE,モリモリあつし,12,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2327,977,373,92,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-13 20:19
EPOLIS,Aeterna,UNSUNG FANTASIA,satella feat. Risa Yuzuki,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2107,960,187,47,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-10-24 17:39
EPOLIS,Akatsuki,LOUD TRAP,PRIDASK,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2009,977,55,14,CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-07-27 09:16
EPOLIS,Ambivalent Vermilia,HARD RENAISSANCE,BEMANI Sound Team "二代目朱雀 feat.朱雀",24,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2602,1028,546,200,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-12 20:15
EPOLIS,Amethyst,TRANCE,BlackY,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1906,811,284,32,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-14 20:49
EPOLIS,BLAZING_LAZER,BURNING RAVE,brz1128,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2350,983,384,191,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-09-07 15:30
EPOLIS,CADENZA,PSYCHEDELIC TRANCE,lapix ∞ BEMANI Sound Team "L.E.D.",23,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2703,1026,651,276,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-03 22:48
EPOLIS,Chemical Colours,COLOUR TECHCORE,Blacklolita x BEMANI Sound Team "Expander",3,0,0,0,0,---,NO PLAY,---,5,1038,496,46,2,CLEAR,AAA,9,0,0,0,---,NO PLAY,---,11,2231,972,287,66,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-28 10:15
EPOLIS,CODE:2,HARD TECHNO,HEXA,18,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2724,1184,356,66,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-22 11:03
EPOLIS,COUNTING SHEEP ft. Kanae Asaba,SYMPHONIC DRUM'N'BASS,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
EPOLIS,Cult Invitation,00's TECHNO,BEMANI Sound Team "謎の勢力",16,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1716,758,200,14,CLEAR,AA,12,2312,893,526,106,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-11 14:08
EPOLIS,Dahlia,HARD RENAISSANCE,BlackY,18,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2300,945,410,61,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-20 23:03
EPOLIS,DAZZLE ATTACK,HAPPY HARDCORE TAKEOVER,Yuta Imai,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2262,983,296,68,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-01 19:02
EPOLIS,Deep Sea Mystery,NEO 90's AMBIENT JUNGLE,Dirty Androids,7,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1482,686,110,6,CLEAR,AAA,11,1760,786,188,27,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-03 22:53
EPOLIS,Demon March,CINEMATIC BREAKCORE,Nhato,27,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2569,1060,449,211,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-03 12:47
EPOLIS,Echoes of Sunfall,ETHNIC HARDSOUND,nora2r,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2115,902,311,63,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-04-20 13:26
EPOLIS,frequent,MUSIC GAME TRADITIONAL,BEMANI Sound Team "dj TAKA",17,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2651,1139,373,147,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-10 22:31
EPOLIS,GAME ON,MIXTURE,DJ Mass MAD Izm* feat.H14 of LEONAIR,16,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2517,1046,425,97,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-26 09:36
EPOLIS,Get Higher,ADVENTURE TRIP,BEMANI Sound Team "劇団レコード",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2159,973,213,15,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-26 10:11
EPOLIS,Get Wicked,BIG BEAT,Maozon,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1842,794,254,37,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-25 10:41
EPOLIS,Ghost Pulse,NEOTRANCE,crayvxn,16,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,1981,828,325,92,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-25 18:58
EPOLIS,Glitch N Ride,COLOUR BASS,Eagle,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,12,1625,658,309,212,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-05-25 10:48
